#1

# Anemometer Data for Beresford, South Dakota (2006)
# Data source: http://en.openei.org/doe-opendata/dataset/10df853b-7f80-49b4-980d-ea8abceceee7

# time(s)  v(m/s)  month

double velocity(52560,3)
403800	9.07	1
404400	8.18	1
405000	6.97	1
405600	6.97	1
406200	6.48	1
406800	5.81	1
407400	6.17	1
408000	5.77	1
408600	4.38	1
409200	5.05	1
409800	5.01	1
410400	5.10	1
411000	5.95	1
411600	5.77	1
412200	5.50	1
412800	4.56	1
413400	4.16	1
414000	3.98	1
414600	3.40	1
415200	3.53	1
415800	3.76	1
416400	3.49	1
417000	4.25	1
417600	4.11	1
418200	4.25	1
418800	4.83	1
419400	4.47	1
420000	4.52	1
420600	4.92	1
421200	4.74	1
421800	4.83	1
422400	4.83	1
423000	4.87	1
423600	4.74	1
424200	4.43	1
424800	4.02	1
425400	4.38	1
426000	3.22	1
426600	2.64	1
427200	2.10	1
427800	2.06	1
428400	1.61	1
429000	2.01	1
429600	1.48	1
430200	0.98	1
430800	0.94	1
431400	2.10	1
432000	1.30	1
432600	1.12	1
433200	0.63	1
433800	0.00	1
434400	0.00	1
435000	0.00	1
435600	0.00	1
436200	0.00	1
436800	1.12	1
437400	1.88	1
438000	2.10	1
438600	2.41	1
439200	3.00	1
439800	3.08	1
440400	3.35	1
441000	3.00	1
441600	3.00	1
442200	3.35	1
442800	3.40	1
443400	3.17	1
444000	3.08	1
444600	3.17	1
445200	2.50	1
445800	2.28	1
446400	1.79	1
447000	2.24	1
447600	2.15	1
448200	2.24	1
448800	2.32	1
449400	2.06	1
450000	2.28	1
450600	2.46	1
451200	2.28	1
451800	2.46	1
452400	1.92	1
453000	2.01	1
453600	2.59	1
454200	2.82	1
454800	3.13	1
455400	3.22	1
456000	3.44	1
456600	3.76	1
457200	3.67	1
457800	4.11	1
458400	4.56	1
459000	5.19	1
459600	5.14	1
460200	4.56	1
460800	5.05	1
461400	5.28	1
462000	5.01	1
462600	5.19	1
463200	5.41	1
463800	5.54	1
464400	6.75	1
465000	6.12	1
465600	5.90	1
466200	6.57	1
466800	5.68	1
467400	5.72	1
468000	5.36	1
468600	5.45	1
469200	5.68	1
469800	6.21	1
470400	6.62	1
471000	6.48	1
471600	6.17	1
472200	6.26	1
472800	6.04	1
473400	6.26	1
474000	6.39	1
474600	6.21	1
475200	5.68	1
475800	5.59	1
476400	5.45	1
477000	5.68	1
477600	6.08	1
478200	6.80	1
478800	6.04	1
479400	5.45	1
480000	5.86	1
480600	6.26	1
481200	6.12	1
481800	7.33	1
482400	7.42	1
483000	7.15	1
483600	7.24	1
484200	6.88	1
484800	6.84	1
485400	7.78	1
486000	7.33	1
486600	6.97	1
487200	7.02	1
487800	7.15	1
488400	7.15	1
489000	6.97	1
489600	6.75	1
490200	6.44	1
490800	6.21	1
491400	6.88	1
492000	6.53	1
492600	6.04	1
493200	5.59	1
493800	5.68	1
494400	5.54	1
495000	5.72	1
495600	5.63	1
496200	5.28	1
496800	5.54	1
497400	5.59	1
498000	5.41	1
498600	5.50	1
499200	5.05	1
499800	5.32	1
500400	5.36	1
501000	4.56	1
501600	4.20	1
502200	3.89	1
502800	3.89	1
503400	3.80	1
504000	3.53	1
504600	3.17	1
505200	3.17	1
505800	3.49	1
506400	3.44	1
507000	3.76	1
507600	4.11	1
508200	3.71	1
508800	3.31	1
509400	3.98	1
510000	3.67	1
510600	2.86	1
511200	2.64	1
511800	3.71	1
512400	3.67	1
513000	3.71	1
513600	3.89	1
514200	3.89	1
514800	3.80	1
515400	3.08	1
516000	3.13	1
516600	3.53	1
517200	4.34	1
517800	4.02	1
518400	3.58	1
519000	4.29	1
519600	4.07	1
520200	3.76	1
520800	3.49	1
521400	3.53	1
522000	4.38	1
522600	5.05	1
523200	5.41	1
523800	5.28	1
524400	5.63	1
525000	5.05	1
525600	4.65	1
526200	4.16	1
526800	4.87	1
527400	5.14	1
528000	5.05	1
528600	4.56	1
529200	4.47	1
529800	4.02	1
530400	4.47	1
531000	4.38	1
531600	4.02	1
532200	4.43	1
532800	4.34	1
533400	4.20	1
534000	4.69	1
534600	4.52	1
535200	4.52	1
535800	4.20	1
536400	3.49	1
537000	2.41	1
537600	1.97	1
538200	1.74	1
538800	0.85	1
539400	0.00	1
540000	0.00	1
540600	0.00	1
541200	0.00	1
541800	0.00	1
542400	0.00	1
543000	0.58	1
543600	0.76	1
544200	0.36	1
544800	0.45	1
545400	0.72	1
546000	0.67	1
546600	2.46	1
547200	3.35	1
547800	2.19	1
548400	2.01	1
549000	1.65	1
549600	1.39	1
550200	1.30	1
550800	0.00	1
551400	0.00	1
552000	1.21	1
552600	2.01	1
553200	2.41	1
553800	2.64	1
554400	2.95	1
555000	2.73	1
555600	2.10	1
556200	1.70	1
556800	2.01	1
557400	2.46	1
558000	2.64	1
558600	2.95	1
559200	4.02	1
559800	5.19	1
560400	5.36	1
561000	5.59	1
561600	5.86	1
562200	5.59	1
562800	5.59	1
563400	5.14	1
564000	4.78	1
564600	4.34	1
565200	4.29	1
565800	4.34	1
566400	4.11	1
567000	4.07	1
567600	4.52	1
568200	4.65	1
568800	4.65	1
569400	5.01	1
570000	5.54	1
570600	5.63	1
571200	5.28	1
571800	5.10	1
572400	6.12	1
573000	6.66	1
573600	7.06	1
574200	6.66	1
574800	7.33	1
575400	7.96	1
576000	7.11	1
576600	6.17	1
577200	5.72	1
577800	5.77	1
578400	6.04	1
579000	5.68	1
579600	6.12	1
580200	6.71	1
580800	6.30	1
581400	6.08	1
582000	5.72	1
582600	5.81	1
583200	6.57	1
583800	8.14	1
584400	9.43	1
585000	9.75	1
585600	9.75	1
586200	9.30	1
586800	9.70	1
587400	9.48	1
588000	9.70	1
588600	9.88	1
589200	8.94	1
589800	9.43	1
590400	9.21	1
591000	8.94	1
591600	8.63	1
592200	8.40	1
592800	8.67	1
593400	8.58	1
594000	8.81	1
594600	8.76	1
595200	8.09	1
595800	7.96	1
596400	8.05	1
597000	7.96	1
597600	8.00	1
598200	8.63	1
598800	9.16	1
599400	7.91	1
600000	7.82	1
600600	8.49	1
601200	8.94	1
601800	9.79	1
602400	9.75	1
603000	9.48	1
603600	9.48	1
604200	8.31	1
604800	8.58	1
605400	7.42	1
606000	6.84	1
606600	5.63	1
607200	5.41	1
607800	5.23	1
608400	5.01	1
609000	6.21	1
609600	5.95	1
610200	6.57	1
610800	7.15	1
611400	6.71	1
612000	7.60	1
612600	8.23	1
613200	8.14	1
613800	8.09	1
614400	8.90	1
615000	9.07	1
615600	9.03	1
616200	9.92	1
616800	8.90	1
617400	8.18	1
618000	8.23	1
618600	8.14	1
619200	8.27	1
619800	8.09	1
620400	7.24	1
621000	5.59	1
621600	3.40	1
622200	3.08	1
622800	4.07	1
623400	3.67	1
624000	4.52	1
624600	4.78	1
625200	5.10	1
625800	6.04	1
626400	6.44	1
627000	7.51	1
627600	7.20	1
628200	7.78	1
628800	8.49	1
629400	9.03	1
630000	9.61	1
630600	9.34	1
631200	8.85	1
631800	9.03	1
632400	8.14	1
633000	8.09	1
633600	6.66	1
634200	5.86	1
634800	7.06	1
635400	7.60	1
636000	8.00	1
636600	9.07	1
637200	9.25	1
637800	9.83	1
638400	8.58	1
639000	9.07	1
639600	8.14	1
640200	9.16	1
640800	8.23	1
641400	9.03	1
642000	9.39	1
642600	8.72	1
643200	7.91	1
643800	7.15	1
644400	5.54	1
645000	3.98	1
645600	3.80	1
646200	3.76	1
646800	3.76	1
647400	3.98	1
648000	3.53	1
648600	4.38	1
649200	4.02	1
649800	4.69	1
650400	5.41	1
651000	5.28	1
651600	4.78	1
652200	5.10	1
652800	5.54	1
653400	5.54	1
654000	6.48	1
654600	6.08	1
655200	5.86	1
655800	6.57	1
656400	6.39	1
657000	6.57	1
657600	6.48	1
658200	6.75	1
658800	6.08	1
659400	5.95	1
660000	6.30	1
660600	6.21	1
661200	5.81	1
661800	5.41	1
662400	5.90	1
663000	6.04	1
663600	6.04	1
664200	5.95	1
664800	5.54	1
665400	5.86	1
666000	6.62	1
666600	6.66	1
667200	5.95	1
667800	5.68	1
668400	6.04	1
669000	5.86	1
669600	5.72	1
670200	5.72	1
670800	5.90	1
671400	6.30	1
672000	7.55	1
672600	8.05	1
673200	7.24	1
673800	8.58	1
674400	8.36	1
675000	8.23	1
675600	8.23	1
676200	7.82	1
676800	7.55	1
677400	7.11	1
678000	8.05	1
678600	8.09	1
679200	7.29	1
679800	6.80	1
680400	5.95	1
681000	6.04	1
681600	5.81	1
682200	7.87	1
682800	8.27	1
683400	8.23	1
684000	7.69	1
684600	7.60	1
685200	7.24	1
685800	7.82	1
686400	7.55	1
687000	10.24	1
687600	10.91	1
688200	9.70	1
688800	9.70	1
689400	8.67	1
690000	8.45	1
690600	9.48	1
691200	8.99	1
691800	8.49	1
692400	8.45	1
693000	9.16	1
693600	9.07	1
694200	9.34	1
694800	9.61	1
695400	8.58	1
696000	8.49	1
696600	10.19	1
697200	9.83	1
697800	7.60	1
698400	10.06	1
699000	7.64	1
699600	7.33	1
700200	8.67	1
700800	8.05	1
701400	8.00	1
702000	9.03	1
702600	8.40	1
703200	9.25	1
703800	8.36	1
704400	8.63	1
705000	9.43	1
705600	8.36	1
706200	8.54	1
706800	6.88	1
707400	5.77	1
708000	5.54	1
708600	4.78	1
709200	3.98	1
709800	4.16	1
710400	4.38	1
711000	3.89	1
711600	4.25	1
712200	3.98	1
712800	3.62	1
713400	4.16	1
714000	4.52	1
714600	4.78	1
715200	4.78	1
715800	4.65	1
716400	4.34	1
717000	3.58	1
717600	3.58	1
718200	3.98	1
718800	4.25	1
719400	3.80	1
720000	3.62	1
720600	3.13	1
721200	2.73	1
721800	2.68	1
722400	2.41	1
723000	1.70	1
723600	1.92	1
724200	1.56	1
724800	1.74	1
725400	2.06	1
726000	2.06	1
726600	2.15	1
727200	2.68	1
727800	2.73	1
728400	2.68	1
729000	3.04	1
729600	3.71	1
730200	3.76	1
730800	3.80	1
731400	3.67	1
732000	3.76	1
732600	3.89	1
733200	4.25	1
733800	4.07	1
734400	4.56	1
735000	5.99	1
735600	5.99	1
736200	5.68	1
736800	5.45	1
737400	5.19	1
738000	4.83	1
738600	4.07	1
739200	4.34	1
739800	4.47	1
740400	5.14	1
741000	4.78	1
741600	4.78	1
742200	4.43	1
742800	4.78	1
743400	5.05	1
744000	4.56	1
744600	5.28	1
745200	5.14	1
745800	5.77	1
746400	5.01	1
747000	4.11	1
747600	5.32	1
748200	4.20	1
748800	4.20	1
749400	3.40	1
750000	3.13	1
750600	2.59	1
751200	3.76	1
751800	2.82	1
752400	3.04	1
753000	3.49	1
753600	3.08	1
754200	3.00	1
754800	2.73	1
755400	3.35	1
756000	3.08	1
756600	3.08	1
757200	3.93	1
757800	3.98	1
758400	4.07	1
759000	4.25	1
759600	4.43	1
760200	4.69	1
760800	5.10	1
761400	5.28	1
762000	5.32	1
762600	5.32	1
763200	5.77	1
763800	6.08	1
764400	6.57	1
765000	6.75	1
765600	6.57	1
766200	6.44	1
766800	6.48	1
767400	6.75	1
768000	6.57	1
768600	6.62	1
769200	6.35	1
769800	6.84	1
770400	7.24	1
771000	6.84	1
771600	6.48	1
772200	6.75	1
772800	6.75	1
773400	7.11	1
774000	6.75	1
774600	6.57	1
775200	6.75	1
775800	6.93	1
776400	6.35	1
777000	6.71	1
777600	7.20	1
778200	7.06	1
778800	7.15	1
779400	6.57	1
780000	6.93	1
780600	7.15	1
781200	6.97	1
781800	6.48	1
782400	7.29	1
783000	7.78	1
783600	8.05	1
784200	7.69	1
784800	7.38	1
785400	7.15	1
786000	7.64	1
786600	8.09	1
787200	7.11	1
787800	7.29	1
788400	7.47	1
789000	7.42	1
789600	7.33	1
790200	7.69	1
790800	7.64	1
791400	7.69	1
792000	7.33	1
792600	7.20	1
793200	6.57	1
793800	5.72	1
794400	6.57	1
795000	6.17	1
795600	6.21	1
796200	6.44	1
796800	5.90	1
797400	6.35	1
798000	6.97	1
798600	7.60	1
799200	7.29	1
799800	8.23	1
800400	8.67	1
801000	8.90	1
801600	8.76	1
802200	9.16	1
802800	9.16	1
803400	9.07	1
804000	9.30	1
804600	8.85	1
805200	8.14	1
805800	8.00	1
806400	8.40	1
807000	8.36	1
807600	8.67	1
808200	8.76	1
808800	9.70	1
809400	9.30	1
810000	9.48	1
810600	9.83	1
811200	9.66	1
811800	9.39	1
812400	9.75	1
813000	9.97	1
813600	9.39	1
814200	9.52	1
814800	9.25	1
815400	8.58	1
816000	9.52	1
816600	9.83	1
817200	9.75	1
817800	10.33	1
818400	10.01	1
819000	9.70	1
819600	9.88	1
820200	10.24	1
820800	8.99	1
821400	9.30	1
822000	8.27	1
822600	9.03	1
823200	9.03	1
823800	7.24	1
824400	7.55	1
825000	7.64	1
825600	7.11	1
826200	6.97	1
826800	7.20	1
827400	7.29	1
828000	6.84	1
828600	7.06	1
829200	8.49	1
829800	7.96	1
830400	7.69	1
831000	7.91	1
831600	5.86	1
832200	5.99	1
832800	6.08	1
833400	5.54	1
834000	5.41	1
834600	5.10	1
835200	6.57	1
835800	6.21	1
836400	5.95	1
837000	5.99	1
837600	6.08	1
838200	5.45	1
838800	4.87	1
839400	4.65	1
840000	4.47	1
840600	5.01	1
841200	5.50	1
841800	5.86	1
842400	5.77	1
843000	5.68	1
843600	5.68	1
844200	5.05	1
844800	5.14	1
845400	5.28	1
846000	5.59	1
846600	6.35	1
847200	6.80	1
847800	6.84	1
848400	6.88	1
849000	7.51	1
849600	6.97	1
850200	7.15	1
850800	6.48	1
851400	6.75	1
852000	7.11	1
852600	6.57	1
853200	7.55	1
853800	7.55	1
854400	7.20	1
855000	6.93	1
855600	7.11	1
856200	7.51	1
856800	7.47	1
857400	7.91	1
858000	8.00	1
858600	7.96	1
859200	8.45	1
859800	8.27	1
860400	7.87	1
861000	7.55	1
861600	7.82	1
862200	7.69	1
862800	7.60	1
863400	8.00	1
864000	7.73	1
864600	7.69	1
865200	7.91	1
865800	7.91	1
866400	7.73	1
867000	7.69	1
867600	7.82	1
868200	7.60	1
868800	7.96	1
869400	8.18	1
870000	7.73	1
870600	6.97	1
871200	7.20	1
871800	7.60	1
